api	bakken_isopach_ft	bh_lat	bh_lng	choke_size	data_group	legs	mean_tvd	min_tvd	production_liquid_180	std_tvd	surface_lat	surface_lng	td	total_lbs_proppant	total_num_stages	total_volume_bbls	tvd	length	stage_spacing	spud_year	shortest_dist	target_formation
33025019530000	80.0	47.543494	-102.904774		TEST	3.0	11162.5043478	10841.09	90512.0	154.884404043	47.544642310600004	-102.90469892799999	21093.0	2819196.0	30.0	53569.0	11374.47			2013.0	0.7442497828225164	0.0
33025013520000	50.0	47.185697	-102.705823	0.375	TEST	4.0	10061.2203333	9469.72	44823.0	249.821356606	47.184569435200004	-102.70693575700001	20211.0	4112508.0	38.0	72502.0	10395.47			2011.0	15.904320524763024	1.0
33105027300000	60.0	48.082924	-103.720847		TEST	2.0	10476.2909924	9939.66	51676.0	128.989270794	48.1093562979	-103.73072842399999	20225.0	3227114.0	27.0	44335.0	10520.98	9941.672728413052	0.0027158407581487445	2012.0	2.460165521238013	1.0
33061010590000	100.0	48.108439	-102.307157		TEST	2.0	9617.07274648	9050.91	122353.0	145.503805415	48.096532466899994	-102.29023840200001	15345.0		8.0		9679.8	5989.688878328472	0.0013356286382327992	2009.0	1.8014052084473322	1.0
33105019970000	70.0	48.295178	-103.717499	0.4375	TEST	3.0	10552.931519	10094.63	16491.0	146.5746811	48.2854910075	-103.717714239	20228.0	172920.0	22.0	20543.0	10596.59	3535.3231066313833	0.0062229107033338745	2011.0	12.969869725451359	1.0
33089007580000	20.0	46.979943	-103.079863	0.75	TEST	2.0	10555.146069	9979.03	18980.0	129.092789175	46.9495450176	-103.08070015700001	21429.0	1948180.0	30.0	41808.0	10650.46	11094.663719038434	0.0027040026412445493	2013.0	16.75084765291939	0.0
33025016760000	90.0	47.70463400000001	-102.557381	0.3125	TEST	2.0	10722.0076371	10211.0	93168.0	84.6625327459	47.7071746165	-102.598218196	20617.0	7191431.0	35.0	44434.0	10686.08	10070.954746535042	0.003475340807388883	2013.0	2.0140721020090946	1.0
33061026620000	120.0	48.324372	-102.50491	0.40625	TEST	2.0	9888.8941129	9308.44	21664.0	97.9372249652	48.3226668791	-102.546392311	19970.0	4363644.0	36.0	89044.0	9843.74	10084.532631944508	0.003569823343717858	2013.0	0.5902697055602558	0.0
33089006780000	30.0	46.979928	-103.121725	0.75	TEST	2.0	10578.086831	9995.86	41457.0	141.096572554	46.9496068934	-103.121210964	21344.0	2967280.0	30.0	40935.0	10662.85	11065.39203764582	0.0027111556371375114	2012.0	8.515167159425797	1.0
33105027400000	50.0	48.095816	-104.035647		TEST	2.0	10653.397991299998	10132.84	70573.0	89.3533441526	48.0682551587	-104.03347523	20821.0	9669220.0	49.0	109753.0	10681.2	10071.313354418893	0.004865303885962474	2012.0	14.98141811690132	1.0
33061010050000	110.0	47.850257	-102.548853	0.28125	TEST	3.0	10390.3297541	9913.93	30455.0	110.41825969700001	47.8757626417	-102.549553303	19574.0				10447.04	9308.991207286403		2009.0	2.3258714762695263	1.0
33053038990000	50.0	47.902005	-103.57708		TEST	6.0	10689.3085185	10103.17	31549.0	230.454753416	47.9074264464	-103.579904322	20290.0	3475414.0	36.0	81475.0	10877.14	2095.5439236998595	0.01717931062806785	2012.0	8.87082310130357	1.0
33061021170000	130.0	48.0996	-102.56986	0.625	TEST	2.0	10501.510839700002	9803.01	43209.0	129.941197206	48.1059849883	-102.61036159	20529.0	1737413.0	30.0	26327.0	10495.21	10141.102235695194	0.0029582583138156714	2012.0	2.1203836991365863	1.0
33023006280000	100.0	48.666506	-103.132412	0.3125	TEST	5.0	9251.63441176	8905.17	56286.0	151.087265438	48.662680870699994	-103.132498577	19333.0	2813681.0	30.0	60412.0	9361.9			2010.0	16.862572888618804	0.0
33061029480000	120.0	48.298804	-102.555604	0.6875	TEST	2.0	10018.2048077	9478.98	50539.0	95.3069555367	48.3278307738	-102.557074483	20470.0		35.0	89122.0	10084.24	10598.339064553893	0.0033024042528566927	2014.0	1.3692830462072905	0.0
33053050430000	70.0	47.891085	-103.473563	0.6875	TEST	2.0	11154.3608861	10771.35	71705.0	69.4481780241	47.8617226963	-103.471005675	21590.0	498184.0	30.0	77827.0	11174.7	10733.036406203197	0.002795108379830091	2013.0	2.761921499454373	1.0
33013016470000	120.0	48.719855	-102.872558	0.59375	TEST	2.0	8945.63717391	8522.46	29825.0	110.861041696	48.70774411	-102.87048588799999	13921.0	1823200.0	15.0	28111.0	8952.91	4447.528310201613	0.0033726598132255686	2012.0	22.655991511550578	0.0
33025022940000	90.0	47.703604	-102.547249	0.25	TEST	2.0	10584.3272024	10062.44	77992.0	106.320586665	47.7331052913	-102.55335703200001	21141.0	3180042.0	25.0	87881.0	10591.88	10869.425672818894	0.0023000295280106056	2013.0	1.170561316151885	1.0
33061026360000	120.0	48.053815	-102.435037	0.625	TEST	2.0	10336.6823301	9827.28	58467.0	135.549613575	48.0600884729	-102.45898337	16325.0	1866737.0	26.0	28954.0	10346.31	6273.307008910805	0.004144544490341183		7.83984130617206	1.0
33053055180000	90.0	48.052194	-102.989234	0.5	TEST	2.0	10334.435	9886.04	81311.0	101.15435678600001	48.025027914300004	-102.99054117700001	20097.0	3501461.0	30.0	53740.0	10327.49	9918.46384790598	0.0030246619295117667	2014.0	1.6003297240473309	1.0
33053048000000	80.0	47.646436	-103.325322	0.75	TEST	2.0	11161.884878	10727.93	41404.0	95.1896468491	47.6735875759	-103.32618783	21165.0	3097380.0	30.0	41318.0	11180.71	9910.324676062119	0.0030271460300855192	2013.0	2.8288864251088106	1.0
33053049000000	90.0	47.905115	-103.23688	0.5	TEST	2.0	11004.7406579	10439.65	76376.0	126.73509375	47.8781025199	-103.23856036	20458.0	1600745.0	29.0	37155.0	11054.98	9865.852882828018	0.0029394316279007025	2013.0	1.0390919555929314	1.0
33023005370000	110.0	48.718691	-103.009491		TEST	2.0	8979.78461538	8489.84	34895.0	87.3616176189	48.692003973199995	-103.008785485	18517.0				8957.45	9740.000285141457		2008.0	3.62892764405857	1.0
33061010400000	130.0	48.209754	-102.587691		TEST	2.0	10312.4870558	9611.97	49223.0	136.037886457	48.1835301801	-102.569748784	20505.0				10332.8	10517.724900154846		2009.0	0.8296133416099695	1.0
33053048650000	90.0	47.732498	-102.801623	0.5	TEST	2.0	11028.1577021	10480.45	70854.0	90.9358464104	47.76009101	-102.799678753	21123.0	3078555.0	35.0	78904.0	11062.58	10080.421205893485	0.0034720771369689757	2013.0	1.418928939464959	0.0
33053052420000	80.0	47.702472	-102.821014	0.34375	TEST	2.0	11133.9597884	10629.49	82624.0	94.5443819856	47.6753897726	-102.82334946600001	21177.0	3374640.0	31.0	73523.0	11167.58	9899.370863655968	0.0031315121361713784	2013.0	1.3683947061422648	1.0
33023011030000	90.0	48.865024	-103.757548		TEST	2.0	8426.07484848	7862.0	26095.0	108.040524429	48.8373130139	-103.75335078799999	18760.0	2950817.0	32.0	109240.0	8393.57	10162.276665785776	0.003148900689521394	2013.0	22.780208612232162	0.0
33053036560000	50.0	47.647454	-103.431553	0.28125	TEST	3.0	10950.3237643	10375.36	22326.0	98.9436749319	47.673600382	-103.432689366	20322.0	1602645.0	7.0	27738.0	11001.67	9545.315409952076	0.0007333440226293313	2011.0	11.983980745712477	1.0
33025016310000	70.0	47.358242	-102.555166	0.4375	TEST	2.0	10423.237443200003	9956.41	39108.0	87.7644775142	47.3858808065	-102.56107013799999	20881.0	2525580.0	30.0	17540.0	10445.96	10190.835587573349	0.002943821411129608	2012.0	3.5080388295886094	1.0
33053035110000	90.0	48.024712	-103.208981	0.90625	TEST	2.0	11162.1406299	10820.6	52326.0	72.9542414859	48.05214321	-103.208185968	20895.0	3424820.0	32.0	78889.0	11208.07	10011.96194362965	0.0031961767513869507	2011.0	1.354895677147327	0.0
33105020610000	100.0	48.343197	-103.292313	0.53125	TEST	2.0	10789.8024503	10074.16	52405.0	183.737151928	48.3714308749	-103.28915075100001	21124.0	4011380.0	34.0	42404.0	10907.49	10331.481573790319	0.0032909123204801294	2011.0	23.322576468543566	1.0
33013016200000	80.0	48.952914	-102.466314	1.0	TEST	2.0	6952.35993056	6295.75	31097.0	171.867163391	48.9822173095	-102.469780102	17493.0	3209830.0	32.0	41975.0	7080.81	10725.43168231505	0.002983562894980177	2011.0	22.75694466410549	0.0
33053054570000	90.0	47.963649	-102.811474	0.5	TEST	2.0	10604.9340645	9996.43	81247.0	127.88414233799999	47.991200560799996	-102.807953918	20575.0	3331210.0	30.0	54084.0	10704.33	10090.70599569621	0.0029730328098742853	2013.0	1.3896360183581082	1.0
33025007440000	60.0	47.442923	-102.837841		TEST	2.0	10977.0233641	10477.18	32065.0	85.9278537601	47.4162303433	-102.837967851	20480.0				10992.82	9740.623090772353		2008.0	5.989433539022036	1.0
33061024830000	100.0	47.8478	-102.404591	0.5625	TEST	3.0	9922.48608696	9606.81	73540.0	179.477021195	47.8470671458	-102.402047508	20551.0	3248434.0	25.0	84623.0	10191.24			2013.0	10.674058312465872	0.0
33061013560000	130.0	48.108434	-102.611155	0.625	TEST	2.0	10462.7703209	9878.2	53584.0	124.510438705	48.101299535699994	-102.569946165	20611.0	3354980.0	26.0	35573.0	10569.27	10373.759501566026	0.002506323767779177	2010.0	2.1203836991365863	1.0
33053031740000	90.0	47.972543	-103.084669	0.4375	TEST	3.0	10505.9485185	10053.53	95969.0	167.874197843	47.9640427295	-103.08503301	20265.0	2092498.0	15.0	23747.0	10618.79	3103.1579375288957	0.004833785550710574	2010.0	14.313982186119066	1.0
33105023010000	80.0	48.372047	-103.593698	0.34375	TEST	2.0	10158.3172327	9309.25	110675.0	192.237975037	48.34120781520001	-103.590720311	21395.0	3838339.0	35.0	262306.0	10171.77	11276.84584793645	0.0031037047479375315	2011.0	19.97980281409285	1.0
33105028390000	90.0	48.429872	-103.387463	0.28125	TEST	2.0	10364.5825781	9916.32	50151.0	84.4098783212	48.402377857299996	-103.389290819	20347.0	2641411.0	30.0	47228.0	10338.7	10042.809744303077	0.0029872118225696665	2013.0	1.4837008664189182	1.0
33105019700000	100.0	48.26413400000001	-103.0765	0.75	TEST	3.0	10021.1773282	9467.42	20496.0	133.679526622	48.2830617854	-103.082830395	19966.0	607700.0	25.0	15596.0	10067.28	7076.106068310772	0.0035330165713539216	2011.0	4.105853138408909	1.0
33105017290000	100.0	48.460922	-102.983331	0.375	TEST	2.0	9706.80570513	9236.15	23191.0	67.9735031437	48.4877558599	-102.982755613	19253.0	860986.0	14.0	29691.0	9728.15	9793.08937715646	0.0014295795188652783	2009.0	18.937409939316094	0.0
33053036100000	50.0	47.964667	-103.653381	0.28125	TEST	2.0	10824.4664706	10373.11	48117.0	83.0390092289	47.9923706779	-103.65199124600001	20777.0	3422831.0	20.0	103001.0	10845.28	10115.208905124562	0.0019772206572884134	2011.0	20.733343924594074	1.0
33061012560000	80.0	48.357046	-102.351281	0.75	TEST	2.0	9102.8549569	8611.65	102041.0	84.9116941907	48.385848295100004	-102.35961375299999	19612.0		31.0		9167.06	10702.759404017912	0.0028964493015102557	2010.0	10.055223975123742	1.0
33105027850000	50.0	48.112256	-103.942518	0.375	TEST	2.0	10528.7513488	9870.0	68264.0	117.345090021	48.1392758427	-103.94281392100001	20366.0	9421289.0	44.0	129757.0	10601.11	9860.23156816295	0.0044623698435307235	2012.0	23.223423530448223	1.0
33025020260000	30.0	47.0089	-102.979085	0.75	TEST	2.0	10519.7592969	9962.51	28771.0	130.987079081	46.9816879037	-102.976434135	20305.0	3206760.0	30.0	40529.0	10633.58	9952.019259039113	0.0030144636198078016	2013.0	19.61349807872008	1.0
33061021260000	130.0	48.178003	-102.587957	0.84375	TEST	2.0	10480.786879	9567.31	63236.0	263.536300174	48.155138800299994	-102.57002104	21079.0	3396715.0	28.0	61121.0	10590.3	9416.509651303259	0.0029735009081761797	2012.0	1.9794644773801622	1.0
33025023110000	70.0	47.50271400000001	-102.736208	0.4375	TEST	2.0	11033.3066667	10473.1	71781.0	118.55626064799999	47.5299690264	-102.73742011799999	21790.0	3611360.0	32.0	58666.0	11061.29	9950.275786057247	0.003215991263763741	2013.0	1.3805752528343564	1.0
33025017810000	80.0	47.603482	-102.63288	0.78125	TEST	2.0	10787.1831496	10290.09	70726.0	115.115264609	47.6305491049	-102.631829348	20500.0	3409197.0	30.0		10822.54	9880.595405708713	0.003036254270938662	2012.0	4.335221136970184	0.0
33053033350000	70.0	47.745358	-103.376679		TEST	6.0	10884.3221918	10355.48	36442.0	171.491124394	47.73362686350001	-103.376554401	20620.0	117520.0	30.0	6806.0	11006.74	4280.986518534355	0.007007730547647425	2010.0	8.386762568648235	1.0
33053040320000	90.0	47.947853	-102.95328	0.4375	TEST	2.0	10550.5201282	10110.66	73257.0	127.96997342600001	47.9335446499	-102.950908357	15718.0	1737074.0	13.0	38971.0	10606.28	5253.432501944638	0.0024745725761562277	2012.0	1.8262985169324355	1.0
33025021680000	50.0	47.182802	-102.774441		TEST	2.0	10347.4650575	9826.27	55669.0	106.20998804	47.1555183207	-102.770280011	20327.0	1920000.0	32.0	58221.0	10426.33	10009.61646025281	0.0031969256891179413	2014.0	3.0123397101996017	1.0
33053048740000	90.0	47.704322	-103.301042	0.46875	TEST	2.0	11012.4528099	10483.17	62585.0	109.50463573100001	47.7315875843	-103.302007289	20718.0	1606038.0	30.0	33735.0	11030.4	9952.465041325366	0.003014328598536319	2013.0	2.6547305717350422	1.0
33053045150000	80.0	47.646296	-103.287722	0.75	TEST	2.0	11216.1087597	10638.24	42828.0	108.680616844	47.6738227448	-103.28804074700001	21084.0	3053821.0	30.0	42964.0	11223.97	10045.250193491042	0.002986486092644951	2012.0	1.1874244831705072	1.0
33053038800000	90.0	47.847484	-103.323106	0.28125	TEST	2.0	11020.1565414	10460.56	86850.0	136.60532388200002	47.8199933271	-103.324439272	20950.0	4078873.0	33.0	69877.0	11092.31	10037.096606323732	0.003287803365288804	2012.0	1.0521962680658796	1.0
33025007890000	80.0	47.604717	-102.968429		TEST	2.0	10779.5997965	10297.4	33634.0	63.2339931461	47.6311207671	-102.946275771	22740.0		6.0		10813.53	11069.342082134752	0.0005420376347103444	2009.0	5.4581683066896005	1.0
33025018620000	70.0	47.488479	-102.850903		TEST	2.0	11167.1502308	10719.22	77014.0	100.463856956	47.515897216899994	-102.84947787899999	21088.0	2886175.0	30.0	50420.0	11180.74	10011.507435608755	0.002996551737383376	2013.0	6.7660748368374275	0.0
33053049460000	90.0	47.876061	-103.200169	0.5625	TEST	2.0	11034.9520155	10596.54	74705.0	95.3320443891	47.8507314882	-103.20218396899999	20140.0	3059820.0	30.0	78620.0	11080.37	9256.294280091997	0.003241037837844308	2013.0	0.21684716984794597	1.0
33025006550000	70.0	47.4428	-102.508838	0.15625	TEST	2.0	10356.3530827	9885.78	25221.0	104.03727326	47.4177067232	-102.510606361	19320.0				10381.28	9167.333398220591		2007.0	13.13685924301487	1.0
33053039590000	90.0	48.078314	-102.883271	0.5	TEST	3.0	10267.392393200002	9818.47	108876.0	102.70698620200001	48.053279851999996	-102.884949044	20210.0	2640220.0	33.0	80220.0	10301.11	9144.517449677134	0.003608719670731793	2012.0	2.148136526261653	1.0
33089006690000	30.0	46.83380800000001	-103.144111	0.59375	TEST	2.0	10305.5932308	9819.27	28349.0	108.264286009	46.8608988058	-103.139363905	20041.0	1798195.0	27.0	32115.0	10313.89	9956.607240819701	0.002711767105697057	2011.0	3.841054222722142	1.0
33061017030000	110.0	47.919333	-102.465334	0.1875	TEST	2.0	10269.182	9774.68	93148.0	90.5123464518	47.8904168009	-102.465879032	20580.0	3886020.0	41.0	48000.0	10290.87	10552.820859662272	0.0038852170945799743	2011.0	5.071909719055154	1.0
33053042920000	90.0	47.891496	-102.891311	0.59375	TEST	2.0	10647.451519	9834.41	64641.0	181.22605371	47.9183397374	-102.886732685	20325.0	1837042.0	30.0	34911.0	10719.58	9859.521820397136	0.003042743912583746	2013.0	1.4675346632862354	1.0
33053036380000	90.0	47.932578	-103.31841	0.28125	TEST	4.0	11130.2753571	10805.94	97048.0	156.529239019	47.9340804697	-103.319565004	21230.0	2876090.0	30.0	54433.0	11303.92			2011.0	11.380849217057749	1.0
33053046870000	70.0	47.93577	-103.516491		TEST	2.0	10800.801886799998	10301.44	93587.0	104.719778265	47.9650902266	-103.51446765799999	21310.0	3660278.0	36.0	225560.0	10858.74	10710.83699483806	0.003361081866650543	2013.0	1.380820955731108	1.0
33023008510000	120.0	48.719729	-102.899137	0.34375	TEST	2.0	8995.31717557	8588.98	32030.0	89.7747314733	48.6918266751	-102.898992295	19089.0	2776960.0	27.0	45131.0	8966.78	10182.059450795034	0.002651722878900672	2012.0	12.281854020152219	0.0
33023008980000	100.0	48.952913	-103.62054		TEST	2.0	7876.94481203	7341.0	68810.0	120.31615905700001	48.9825330454	-103.620599778	18197.0	2012580.0	20.0	64702.0	7971.78	10808.832693217993	0.0018503385673227237	2012.0	6.386366201808284	0.0
33013017460000	110.0	48.686729	-102.701483	0.34375	TEST	3.0	9011.69032	8568.26	37910.0	99.78222746709999	48.6847584779	-102.66947840700001	19050.0	3117299.0	36.0	45153.0	9056.89	7743.788961465108	0.004648887021475451	2014.0	4.704281976768969	0.0
33023011660000	100.0	48.951797	-103.620915	0.1875	TEST	2.0	8000.49305344	7581.95	66012.0	77.9786967571	48.9225091068	-103.61922143700001	18400.0	1999900.0	30.0	54581.0	7972.66	10695.322896451802	0.0028049644027065856	2014.0	7.43854278081367	1.0
33025015680000	80.0	47.663792	-102.259207	0.75	TEST	2.0	9878.38654054	9296.42	26718.0	126.692865056	47.6670049786	-102.31024745200001	22430.0	3443714.0	37.0	47734.0	9847.97	12598.167601801802	0.002936935050356706	2012.0	40.0278219257657	0.0
33023008880000	110.0	48.806882	-103.171816	0.4375	TEST	2.0	8755.57238095	8374.59	58778.0	91.3622885144	48.7791736725	-103.17113978100001	18690.0	3093250.0	30.0	42002.0	8689.37	10112.51381417446	0.002966621410983859	2012.0	17.03659467330405	1.0
33007018000000	30.0	46.980737	-103.273098	0.28125	TEST	2.0	10713.4074306	10281.95	23220.0	91.3486955507	47.0082530313	-103.27179954100001	20710.0	2100559.0	30.0	52752.0	10688.77	10046.23485775665	0.0029861933773962235	2013.0	14.989196519305729	0.0
33105018080000	60.0	48.154989	-103.937959		TEST	3.0	10468.0651282	9942.95	62679.0	167.814550894	48.1417536095	-103.936728854	20080.0	3777400.0	37.0	77251.0	10537.41	4839.081083169233	0.007646079775081551	2010.0	19.53431017937618	1.0
33025014980000	50.0	47.184283	-102.775417	0.375	TEST	2.0	10481.2194694	9864.82	66190.0	113.311791696	47.2132327421	-102.77578318799999	20780.0	1084108.0	17.0	68737.0	10477.83	10564.609086822386	0.0016091461463732441	2011.0	12.694775831933162	1.0
33053053680000	50.0	47.646694	-103.444527		TEST	2.0	10956.2036364	10470.78	42216.0	110.302960078	47.6738535813	-103.44367796899999	20517.0	3598783.0	31.0	79597.0	10986.16	9913.157503785716	0.003127157012098463	2013.0	1.217068536278912	1.0
33061022610000	120.0	48.026634	-102.502938	0.75	TEST	2.0	10362.0005085	9814.27	53936.0	143.362336022	48.024036998	-102.46815033700001	18813.0	1049400.0	15.0	18323.0	10486.4	8542.879541479711	0.0017558482391291977	2012.0	2.9522303569043737	1.0
33053037360000	90.0	47.847465	-103.314933		TEST	2.0	10995.378875700002	10429.2	62135.0	127.20290471700001	47.8200169734	-103.316351279	20872.0	2491000.0	23.0	42300.0	11058.9	10022.242796172008	0.002294895510691962	2011.0	6.005113228721241	1.0
33061009320000	90.0	48.093882	-102.260952	0.25	TEST	2.0	9398.82278689	8959.53	77392.0	99.34026694399999	48.0817423632	-102.24663413799999	14887.0		8.0		9449.71	5639.628775642179	0.0014185330840484351	2009.0	10.142222109367838	1.0
33025012100000	60.0	47.385902	-102.710296	0.40625	TEST	2.0	10662.519661	10254.5	73971.0	72.8968063974	47.3584917343	-102.710174745	20513.0	4485781.0	20.0	46162.0	10670.15	10002.484518980475	0.001999503219629931	2011.0	10.736490782604339	1.0
33013016380000	120.0	48.661449	-102.827464	1.0	TEST	2.0	9306.31497382	8845.66	45316.0	88.492623965	48.63379670729999	-102.827531794	19237.0	2821100.0	32.0	56869.0	9281.93	10090.772350732008	0.0031712141437497247	2013.0	2.442419691147717	1.0
33061008620000	80.0	48.181015	-102.17232	0.21875	TEST	2.0	9024.19699301	8184.65	71379.0	200.41296785400002	48.168637715100004	-102.166662483	13535.0				9106.45	4721.832863455309		2008.0	14.435692366301499	1.0
33105033500000	90.0	48.661986	-103.653794	0.4375	TEST	2.0	9134.9595122	8720.59	17945.0	70.2298700361	48.63289189020001	-103.654333056	19620.0	3107967.0	25.0	61060.0	9073.34	10617.696421130177	0.0023545596905791863	2014.0	22.42121592785459	1.0
33025020450000	50.0	47.329454	-103.070868	0.4375	TEST	2.0	10992.191009200002	10473.25	67825.0	74.4029268103	47.35852041	-103.071464277	21426.0	3772340.0	36.0	81377.0	11005.05	10607.817567053868	0.003393723522528335	2014.0	28.24698298151468	1.0
33025021410000	30.0	47.008849	-102.997644		TEST	2.0	10556.2832813	10046.3	29197.0	124.925716241	46.9814688245	-102.997541451	20383.0	2700490.0	29.0	45013.0	10649.69	9991.491842790194	0.0029024694666518937	2013.0	19.833617791087836	0.0
33061023490000	130.0	48.197288	-102.609746	0.46875	TEST	2.0	10497.603872799997	9899.71	61057.0	130.79128401	48.1837384434	-102.59208443200001	18890.0	1782621.0	27.0	36934.0	10525.58	6550.437137431621	0.0041218623175103865	2013.0	3.389006442372374	1.0
